transaction_amount,merchant_category,payment_method,ip_country,customer_country,velocity_1h,failed_logins,geo_distance,is_new_device,device_risk_score,is_fraud
120334,luxury,credit_card,UK,Germany,47,9,6742,1,0.589,1
44114,luxury,credit_card,UAE,Singapore,45,1,2218,1,0.004,0
243266,travel,upi,Nigeria,UAE,41,6,5266,1,0.285,1
405054,fuel,debit_card,Nigeria,UAE,2,9,2887,1,0.644,1
356577,luxury,wallet,Germany,Russia,19,9,13345,1,0.812,1
178670,healthcare,upi,India,Germany,16,2,5635,0,0.312,0
258964,travel,credit_card,Nigeria,UAE,43,6,8988,1,0.647,1
273364,luxury,wallet,UK,UAE,44,3,3329,0,0.265,0
402083,electronics,credit_card,Nigeria,UK,25,7,7294,0,0.69,1
285096,travel,credit_card,Russia,Germany,1,7,3007,0,0.698,0
341483,travel,upi,UK,UAE,2,5,11377,0,0.13,1
394245,healthcare,credit_card,India,USA,48,2,6959,1,0.665,1
208659,grocery,wallet,USA,India,27,5,7973,1,0.334,1
91675,luxury,debit_card,USA,Russia,2,5,10582,1,0.173,1
95140,luxury,upi,UK,Nigeria,30,2,4144,0,0.5,0
148610,travel,wallet,UK,Russia,10,3,14700,1,0.452,0
179687,electronics,upi,UAE,USA,19,1,12051,0,0.774,0
5844,electronics,credit_card,India,Nigeria,42,0,5518,0,0.085,0
214992,crypto,credit_card,UAE,India,16,1,1219,1,0.79,1
435733,electronics,wallet,Russia,India,13,6,8019,0,0.106,1
498600,luxury,wallet,Germany,USA,48,9,9953,0,0.207,1
400385,fuel,debit_card,USA,Singapore,8,4,8917,0,0.516,1
304603,grocery,wallet,Nigeria,Singapore,31,8,1345,0,0.463,1
150971,travel,wallet,Nigeria,India,45,2,14106,1,0.989,1
360990,gaming,upi,Singapore,Singapore,25,1,138,0,0.589,0
224934,grocery,credit_card,Singapore,Singapore,39,3,4451,0,0.327,0
121006,healthcare,wallet,India,Singapore,21,1,14157,0,0.9,1
201360,healthcare,debit_card,Nigeria,India,38,6,13382,1,0.312,1
221031,fuel,wallet,India,Nigeria,41,9,4907,1,0.274,1
253693,gaming,credit_card,Singapore,Singapore,29,5,13894,0,0.494,1
238846,grocery,wallet,India,Nigeria,6,7,11747,1,0.913,1
7697,electronics,upi,USA,Russia,18,4,14032,1,0.709,1
309337,luxury,credit_card,Russia,UK,49,1,2760,1,0.677,1
430542,fuel,wallet,Russia,India,44,3,59,1,0.726,1
203299,gaming,upi,Nigeria,USA,35,0,771,0,0.66,0
376894,fuel,credit_card,UAE,Singapore,27,1,389,0,0.76,1
484685,grocery,wallet,USA,UAE,5,3,12117,1,0.193,1
208534,luxury,upi,Germany,India,7,5,3423,1,0.177,1
157589,fuel,debit_card,India,Germany,10,3,7013,1,0.362,0
412009,gaming,upi,India,USA,10,3,12627,1,0.851,1
472990,travel,debit_card,Nigeria,UK,28,9,4853,1,0.714,1
383200,grocery,wallet,Germany,Russia,36,9,596,1,0.566,1
115698,travel,upi,UAE,Nigeria,10,1,8628,1,0.019,0
250200,electronics,debit_card,UAE,Nigeria,35,8,9666,0,0.236,1
258689,travel,credit_card,India,Germany,35,9,12665,0,0.804,1
184333,travel,upi,India,USA,37,7,1983,1,0.242,1
252488,crypto,wallet,Germany,Singapore,48,7,10631,1,0.73,1
133341,grocery,credit_card,Nigeria,UAE,20,4,14817,0,0.185,0
215264,electronics,debit_card,USA,Singapore,13,2,11061,0,0.606,0
153224,travel,upi,Germany,USA,11,5,12402,1,0.628,1
465165,healthcare,upi,UAE,India,45,8,12010,0,0.752,1
205023,luxury,wallet,Germany,Germany,19,7,8966,0,0.438,0
8136,gaming,credit_card,Germany,UAE,28,6,10119,1,0.633,1
31878,travel,upi,Germany,Nigeria,38,7,10412,0,0.487,1
421050,electronics,upi,USA,Germany,45,3,8210,1,0.947,1
154345,travel,credit_card,UK,Germany,4,5,4331,0,0.522,0
161575,gaming,upi,India,UAE,37,4,5430,1,0.21,1
459637,electronics,credit_card,Singapore,Nigeria,19,1,12159,0,0.668,0
202847,grocery,credit_card,Nigeria,Nigeria,37,7,1693,0,0.548,0
399660,electronics,credit_card,Germany,USA,14,2,2771,1,0.804,1
18900,grocery,wallet,Nigeria,UK,31,4,4377,0,0.177,0
287616,electronics,credit_card,Singapore,UK,28,7,4927,0,0.261,1
323760,healthcare,credit_card,UK,Singapore,36,8,3268,1,0.922,1
282782,fuel,debit_card,India,USA,44,8,9331,0,0.93,1
326162,gaming,debit_card,UAE,UAE,38,4,7565,0,0.442,1
408289,gaming,wallet,Singapore,USA,19,1,1696,1,0.048,0
333399,electronics,credit_card,Nigeria,UAE,42,6,13979,1,0.307,1
231412,fuel,debit_card,Nigeria,Germany,1,6,1587,1,0.247,1
59600,travel,debit_card,Nigeria,Singapore,23,7,12706,1,0.415,1
167747,gaming,upi,UAE,India,28,7,10524,1,0.318,1
236627,healthcare,credit_card,Singapore,Germany,48,4,4681,1,0.829,1
435577,grocery,debit_card,Nigeria,Nigeria,4,0,5448,1,0.003,0
110759,grocery,wallet,UAE,India,41,3,5461,1,0.645,1
27816,luxury,upi,Germany,USA,18,3,10862,0,0.664,0
396552,crypto,upi,Nigeria,UAE,49,2,7966,0,0.661,1
409164,fuel,credit_card,Singapore,India,47,7,2269,1,0.521,1
2452,crypto,credit_card,UAE,Germany,39,2,10249,0,0.611,0
133104,crypto,upi,UK,UAE,25,4,14221,1,0.81,1
338693,grocery,wallet,USA,Singapore,18,1,7250,0,0.784,1
8656,healthcare,credit_card,UAE,Germany,6,5,13120,0,0.035,0
262073,healthcare,credit_card,USA,Nigeria,19,5,7462,1,0.03,1
349080,luxury,upi,USA,USA,12,7,10615,0,0.839,1
136670,crypto,upi,India,UAE,25,7,12822,0,0.575,1
207290,crypto,credit_card,Germany,USA,35,0,3487,0,0.957,1
50198,electronics,debit_card,UK,UAE,1,4,13411,1,0.432,1
457702,electronics,credit_card,USA,Germany,5,1,5802,0,0.177,0
374413,electronics,debit_card,Russia,UK,1,9,2750,0,0.473,0
140741,travel,upi,Germany,UK,8,4,7786,1,0.437,1
247299,crypto,debit_card,USA,UAE,39,9,6976,0,0.517,1
126160,healthcare,wallet,UAE,Singapore,47,8,12234,0,0.808,1
188054,healthcare,upi,USA,USA,43,3,11017,0,0.656,0
201565,travel,credit_card,UAE,Nigeria,18,7,1406,0,0.185,0
130644,healthcare,credit_card,Nigeria,Russia,46,0,10079,1,0.734,1
440,luxury,upi,UAE,UAE,9,7,11180,1,0.592,0
175121,fuel,upi,Russia,UAE,5,5,3576,1,0.578,0
82402,grocery,wallet,USA,UK,4,7,12735,0,0.678,0
455759,crypto,upi,USA,India,44,5,2728,1,0.564,1
222840,healthcare,credit_card,Singapore,Germany,29,2,6488,0,0.458,1
467343,grocery,wallet,Germany,UK,1,7,14761,0,0.64,1
238,healthcare,credit_card,Singapore,USA,30,4,12913,1,0.724,1
393674,fuel,debit_card,India,UK,45,9,10056,1,0.226,1
119719,electronics,upi,UAE,Russia,1,4,10546,1,0.497,1
468566,crypto,debit_card,Russia,Singapore,3,6,6292,0,0.458,1
347620,gaming,credit_card,Singapore,Germany,22,5,11089,0,0.04,1
100031,travel,debit_card,USA,Russia,8,8,13020,0,0.834,1
423970,travel,debit_card,India,Singapore,18,6,2502,0,0.377,0
157051,crypto,credit_card,Russia,Russia,25,2,938,1,0.073,0
343776,fuel,credit_card,UK,Nigeria,48,4,10273,1,0.458,1
318022,electronics,upi,USA,Germany,20,8,1756,0,0.161,0
37872,travel,debit_card,USA,UK,31,9,13813,0,0.704,1
58578,electronics,wallet,Nigeria,Russia,30,1,3391,1,0.572,0
457669,luxury,wallet,UK,UK,16,0,5817,1,0.27,0
26862,grocery,credit_card,UAE,Germany,2,7,1217,0,0.95,0
144455,fuel,credit_card,UAE,UK,17,7,1204,1,0.292,0
195094,gaming,debit_card,Singapore,USA,10,1,1891,0,0.555,0
170592,grocery,credit_card,Singapore,UK,7,7,11224,0,0.802,1
317812,grocery,wallet,USA,India,42,4,13830,0,0.514,1
347334,luxury,upi,Germany,Russia,9,1,8583,0,0.961,1
282463,travel,upi,USA,Germany,17,6,7689,1,0.844,1
319413,gaming,debit_card,Singapore,UAE,9,6,6501,1,0.921,1
493771,travel,upi,UK,UAE,9,2,6717,0,0.373,0
75065,crypto,credit_card,Singapore,UAE,37,0,10704,0,0.548,0
178012,grocery,credit_card,USA,Germany,24,3,11170,0,0.84,1
175867,crypto,credit_card,Russia,India,39,1,3747,0,0.904,0
236381,electronics,credit_card,USA,UK,11,3,8291,0,0.944,1
84854,grocery,debit_card,Russia,Russia,8,7,2196,1,0.879,0
78088,travel,upi,Russia,Singapore,25,1,4666,0,0.731,0
451658,grocery,wallet,USA,Singapore,46,0,13015,1,0.024,1
150123,electronics,upi,Germany,Germany,2,2,9194,0,0.315,0
132479,luxury,credit_card,Germany,USA,10,9,7350,0,0.129,0
80488,crypto,wallet,India,India,24,6,9763,0,0.155,0
353012,healthcare,debit_card,Singapore,Russia,48,5,4399,0,0.291,1
297672,crypto,credit_card,Germany,UK,16,5,3630,1,0.075,1
239879,travel,credit_card,UAE,UAE,19,6,7767,1,0.243,1
354265,grocery,wallet,USA,India,31,7,6148,1,0.957,1
380662,travel,debit_card,Russia,India,11,2,14443,0,0.312,0
206946,luxury,wallet,USA,Russia,6,2,14411,1,0.16,1
170147,grocery,debit_card,Singapore,Germany,6,9,1064,0,0.718,0
132312,healthcare,credit_card,UK,UK,32,7,8831,0,0.829,1
418158,grocery,upi,Germany,Nigeria,39,6,10935,1,0.314,1
288665,healthcare,credit_card,Germany,Nigeria,48,9,9335,0,0.278,1
263952,travel,upi,Germany,Germany,13,4,10313,0,0.242,0
396946,travel,upi,Russia,Germany,3,3,8744,1,0.393,1
412911,electronics,debit_card,UAE,USA,41,5,3276,1,0.087,1
76121,fuel,wallet,Nigeria,Germany,35,8,977,0,0.669,0
159480,fuel,debit_card,UAE,UK,38,5,12384,1,0.822,1
44889,luxury,credit_card,Germany,USA,17,7,11543,1,0.664,1
449006,fuel,wallet,UAE,Nigeria,3,0,11407,1,0.421,1
26186,electronics,upi,UK,USA,34,5,11740,0,0.289,1
279103,crypto,upi,Germany,UAE,12,1,11124,0,0.409,0
7784,healthcare,credit_card,India,UAE,24,2,4070,1,0.424,0
91188,grocery,wallet,Russia,Nigeria,6,5,13480,0,0.666,0
394523,travel,credit_card,UK,Russia,42,1,12178,0,0.928,1
46199,grocery,credit_card,Nigeria,Nigeria,11,3,14613,1,0.071,0
460812,grocery,debit_card,Russia,UK,48,5,6403,1,0.953,1
66193,gaming,credit_card,Nigeria,Germany,27,4,12334,1,0.91,1
160861,crypto,wallet,Germany,USA,48,5,346,0,0.118,0
310895,gaming,credit_card,UK,Russia,24,5,4943,0,0.184,1
13993,fuel,wallet,Germany,USA,18,7,2943,0,0.312,0
491124,grocery,upi,Nigeria,India,27,8,7405,0,0.56,1
66518,healthcare,credit_card,Nigeria,Singapore,41,4,1077,1,0.134,1
125174,travel,wallet,UK,Singapore,21,5,9364,1,0.2,1
365309,healthcare,upi,Germany,USA,34,5,3771,1,0.903,1
130451,grocery,wallet,India,Russia,33,5,5653,1,0.109,1
191183,crypto,upi,Russia,Nigeria,48,1,11354,1,0.399,1
38735,healthcare,debit_card,UK,UAE,18,3,8425,0,0.763,0
449431,gaming,credit_card,India,UK,3,0,11991,1,0.889,1
95171,travel,credit_card,USA,USA,24,0,8049,0,0.336,0
471721,grocery,upi,Germany,USA,1,0,12339,0,0.164,0
466018,luxury,debit_card,Singapore,UK,6,6,12953,1,0.737,1
340762,crypto,wallet,UK,Nigeria,19,0,12100,0,0.773,1
368477,crypto,debit_card,UAE,Germany,22,5,11892,0,0.98,1
365895,luxury,wallet,India,UAE,43,1,451,1,0.14,1
72905,healthcare,wallet,India,USA,8,5,9555,0,0.709,1
452270,grocery,credit_card,UK,India,5,5,351,1,0.417,1
421380,crypto,upi,Nigeria,UAE,9,2,10889,1,0.915,1
385057,travel,credit_card,India,India,47,7,9501,0,0.408,1
341307,grocery,credit_card,USA,Singapore,21,3,4005,0,0.446,0
264698,grocery,credit_card,India,UK,28,6,11118,1,0.127,1
283122,gaming,wallet,Singapore,UAE,46,3,4679,0,0.321,0
182270,crypto,credit_card,Singapore,Germany,4,0,245,1,0.401,0
193326,crypto,wallet,Nigeria,UAE,24,5,4646,1,0.018,1
144163,luxury,upi,Germany,Russia,8,4,13016,1,0.438,1
68444,gaming,wallet,Germany,Russia,17,8,4735,1,0.336,0
367190,healthcare,wallet,Nigeria,UK,34,8,12872,1,0.804,1
36693,fuel,debit_card,UAE,Germany,20,7,10466,1,0.107,1
36404,healthcare,credit_card,USA,UAE,16,6,441,0,0.76,0
423702,healthcare,credit_card,Singapore,Nigeria,10,1,11738,1,0.714,1
186392,gaming,credit_card,Nigeria,Singapore,34,7,9660,0,0.242,1
113713,crypto,credit_card,UK,Germany,43,2,5916,0,0.083,0
200510,grocery,debit_card,Russia,USA,10,5,412,0,0.842,1
487605,gaming,debit_card,Russia,UK,30,9,814,1,0.249,1
414399,luxury,debit_card,Russia,Nigeria,30,6,12534,1,0.146,1
18454,gaming,debit_card,Germany,Germany,25,5,4679,0,0.359,0
284434,luxury,credit_card,UK,UK,46,4,1731,1,0.401,1
6242,healthcare,wallet,India,Germany,43,3,6644,0,0.326,0
421714,fuel,upi,UK,Russia,41,1,13270,1,0.976,1
183143,gaming,debit_card,India,Singapore,7,8,1975,1,0.881,1
304106,luxury,wallet,Russia,UK,47,6,550,1,0.873,1
491984,gaming,debit_card,UAE,Singapore,20,6,14453,0,0.399,1
184582,fuel,credit_card,UAE,UK,17,3,13676,0,0.963,0
150675,healthcare,credit_card,Nigeria,Russia,3,4,1938,0,0.684,0
125538,gaming,wallet,India,USA,47,5,204,1,0.832,1
48556,travel,wallet,Russia,Nigeria,46,1,12639,1,0.501,1
100267,luxury,wallet,UK,Russia,40,3,12607,0,0.161,0
344279,fuel,credit_card,UAE,UK,36,3,3589,0,0.887,1
498704,luxury,credit_card,India,Singapore,26,3,7084,0,0.486,1
270260,luxury,upi,Nigeria,India,10,6,2537,1,0.969,1
264628,electronics,wallet,UK,Russia,34,6,5789,0,0.255,1
193492,fuel,upi,Russia,Singapore,14,6,8299,1,0.992,1
408388,gaming,debit_card,USA,Germany,8,6,3812,1,0.222,1
102339,luxury,upi,Russia,Germany,27,1,2702,0,0.368,0
111531,crypto,debit_card,Germany,Russia,10,4,12090,1,0.594,1
342262,electronics,debit_card,Russia,UK,15,9,10412,1,0.693,1
40610,travel,upi,Nigeria,Germany,37,1,7826,1,0.72,1
180105,luxury,wallet,UK,Singapore,22,4,14855,1,0.476,1
284070,healthcare,debit_card,Nigeria,Nigeria,45,5,5975,0,0.077,1
330270,luxury,wallet,UK,USA,31,2,3937,1,0.496,1
121768,electronics,credit_card,Singapore,Singapore,2,5,4091,0,0.335,0
242800,gaming,debit_card,Singapore,Germany,45,4,9150,1,0.658,1
418834,crypto,credit_card,UK,Germany,31,3,6957,0,0.182,1
24145,healthcare,upi,UK,UAE,14,9,10768,1,0.394,1
182048,travel,wallet,USA,India,10,8,10560,0,0.966,1
485762,healthcare,upi,USA,UK,30,7,9253,1,0.089,1
90202,luxury,debit_card,Russia,Singapore,36,6,2547,0,0.602,0
314163,gaming,credit_card,Nigeria,Germany,47,0,3737,0,0.091,0
99541,fuel,debit_card,Germany,UK,40,8,14601,0,0.157,1
158275,crypto,upi,Nigeria,Russia,15,8,11959,1,0.605,1
249977,fuel,wallet,UAE,Russia,14,5,13980,1,0.444,1
429504,crypto,wallet,Nigeria,Singapore,31,6,1673,0,0.548,1
137017,travel,debit_card,Germany,UAE,29,2,402,1,0.88,1
217870,grocery,debit_card,USA,Germany,27,4,8794,0,0.817,1
429990,crypto,credit_card,Russia,Singapore,21,6,11192,0,0.888,1
118425,grocery,upi,Germany,USA,9,0,4314,1,0.616,0
19437,fuel,debit_card,Nigeria,UAE,20,0,14666,1,0.49,0
153485,crypto,credit_card,India,Germany,35,4,12474,1,0.459,1
420259,travel,debit_card,Singapore,Germany,15,8,11645,1,0.74,1
340193,electronics,wallet,Germany,UK,24,6,6353,1,0.521,1
262520,travel,credit_card,UAE,Singapore,49,0,11827,1,0.106,1
313395,travel,credit_card,Russia,Germany,16,4,8480,0,0.142,1
410927,electronics,debit_card,Germany,UK,36,7,88,0,0.357,1
497957,electronics,upi,UK,Germany,11,7,7147,0,0.068,1
143116,gaming,wallet,Nigeria,India,8,1,6280,1,0.239,0
315131,crypto,upi,India,UAE,3,6,2206,0,0.656,0
81542,fuel,credit_card,Singapore,Singapore,19,9,2968,1,0.012,0
49947,gaming,upi,India,India,46,4,4251,1,0.604,0
58753,electronics,credit_card,Russia,Singapore,41,8,3535,1,0.772,1
217244,grocery,upi,Nigeria,USA,3,2,8412,0,0.17,0
253761,fuel,debit_card,USA,Russia,36,0,9675,0,0.181,1
318866,grocery,upi,Singapore,Nigeria,25,3,3239,1,0.029,1
290054,travel,credit_card,Nigeria,UK,36,6,8514,0,0.512,1
77942,luxury,wallet,India,Singapore,11,0,2739,1,0.655,0
384469,travel,wallet,USA,UAE,16,1,4937,1,0.457,0
272747,travel,wallet,UAE,Singapore,17,4,13874,0,0.389,1
84861,luxury,credit_card,Russia,Singapore,42,8,1837,1,0.454,1
430292,crypto,upi,Russia,Singapore,24,0,2560,1,0.782,1
388683,electronics,wallet,Singapore,Nigeria,17,3,14423,1,0.034,1
273834,grocery,wallet,India,Germany,48,2,1569,1,0.784,1
142058,travel,wallet,UAE,Singapore,20,4,10515,0,0.666,0
406182,luxury,debit_card,UK,Germany,22,4,14477,0,0.241,1
328868,gaming,credit_card,Singapore,UAE,6,9,14048,1,0.525,1
462215,travel,credit_card,Nigeria,UAE,7,1,4721,1,0.049,0
163964,grocery,credit_card,UK,Singapore,14,4,7958,1,0.38,1
403080,electronics,credit_card,Singapore,Germany,11,8,11156,0,0.174,1
257010,travel,credit_card,India,Russia,12,4,8545,0,0.022,1
120456,travel,debit_card,UAE,Singapore,46,9,9221,0,0.357,1
217328,crypto,upi,India,UK,5,1,6526,0,0.726,1
42827,healthcare,debit_card,Russia,UK,5,6,7936,0,0.921,1
340715,luxury,wallet,UK,UAE,20,5,13646,1,0.662,1
8168,gaming,debit_card,USA,Nigeria,15,6,12763,0,0.402,0
117023,gaming,credit_card,Germany,UK,26,7,10202,0,0.999,1
400611,fuel,debit_card,Nigeria,UK,33,9,9120,1,0.283,1
434476,electronics,credit_card,Russia,USA,30,4,8222,0,0.187,1
11490,fuel,debit_card,Russia,Singapore,24,1,7515,1,0.464,1
106852,grocery,credit_card,UK,Singapore,23,6,7066,1,0.505,1
413447,electronics,wallet,Nigeria,Singapore,9,6,6738,0,0.355,1
356998,travel,credit_card,Singapore,Singapore,3,7,2541,0,0.695,0
338213,healthcare,debit_card,Russia,India,36,6,3820,0,0.184,1
146210,travel,wallet,Germany,Singapore,48,9,8687,0,0.51,1
445643,gaming,debit_card,UAE,Nigeria,7,6,8024,1,0.5,1
224890,grocery,wallet,Russia,Germany,22,8,12676,1,0.824,1
339308,luxury,upi,UAE,UAE,14,7,9065,0,0.927,1
21381,grocery,upi,India,Germany,48,1,835,1,0.663,0
54289,travel,upi,Nigeria,Nigeria,29,1,3325,1,0.305,0
262193,luxury,debit_card,Singapore,UAE,16,6,630,1,0.69,1
310755,grocery,debit_card,UAE,India,48,9,2987,0,0.251,1
122215,healthcare,wallet,Russia,Singapore,34,9,8222,1,0.967,1
8705,healthcare,wallet,Singapore,Russia,10,2,14959,1,0.822,1
362562,grocery,wallet,Germany,Germany,7,0,8080,1,0.431,0
394697,luxury,wallet,Singapore,Singapore,25,8,7934,0,0.784,1
459950,travel,credit_card,UAE,UAE,27,2,3783,1,0.409,0
282054,grocery,upi,Nigeria,Germany,15,0,8999,1,0.075,1
249515,luxury,credit_card,UAE,USA,32,5,6486,1,0.707,1
155494,crypto,credit_card,USA,UK,28,3,14121,1,0.405,1
41969,healthcare,credit_card,USA,USA,9,0,5407,1,0.93,0
33055,crypto,credit_card,Singapore,Russia,7,3,10161,1,0.307,0
61488,travel,upi,UK,Singapore,16,7,3469,1,0.843,1
241424,luxury,credit_card,Nigeria,India,26,6,7145,0,0.68,1
10307,crypto,wallet,UK,Singapore,35,0,11773,0,0.853,1
218501,luxury,debit_card,USA,Russia,17,9,10153,0,0.292,1
460944,grocery,wallet,Russia,Russia,23,8,12532,0,0.461,1
159392,travel,debit_card,India,UK,8,5,8413,0,0.823,1
477366,crypto,wallet,Singapore,Russia,2,1,5276,0,0.644,0
496862,fuel,wallet,India,USA,31,2,13695,1,0.36,1
205257,grocery,debit_card,USA,UK,32,6,5868,0,0.512,1
22131,healthcare,upi,UAE,Singapore,29,2,9536,0,0.996,1
464037,fuel,credit_card,Germany,Germany,3,2,6517,0,0.742,0
343051,fuel,wallet,Singapore,Singapore,8,4,4627,0,0.615,0
71412,electronics,upi,USA,India,2,2,2263,1,0.828,0
59866,electronics,credit_card,Nigeria,Russia,31,2,2415,1,0.442,0
143621,travel,upi,Russia,Russia,49,4,10354,1,0.95,1
352077,crypto,upi,Germany,UAE,37,4,12313,1,0.552,1
187871,crypto,credit_card,Singapore,UK,20,8,11174,0,0.327,0
237299,crypto,wallet,Singapore,UAE,29,0,5241,1,0.086,1
474569,luxury,upi,Nigeria,UK,17,0,14054,0,0.376,0
236831,grocery,wallet,UK,USA,10,8,14947,1,0.569,1
235941,crypto,wallet,UAE,UK,41,4,9050,0,0.703,1
111141,grocery,wallet,Singapore,Singapore,22,3,5123,0,0.875,0
116285,travel,credit_card,UAE,India,6,1,4994,1,0.944,0
177264,fuel,debit_card,USA,Germany,43,8,8965,1,0.102,1
456987,crypto,wallet,Russia,UK,34,5,2493,1,0.601,1
10450,travel,debit_card,Germany,UK,31,8,8212,1,0.667,1
227330,crypto,debit_card,Germany,UK,12,4,13516,1,0.172,1
363103,electronics,upi,Russia,India,12,3,8998,1,0.546,1
261670,gaming,wallet,Singapore,Russia,16,6,9573,1,0.335,1
68587,travel,wallet,Singapore,India,25,4,2176,0,0.077,0
148794,crypto,wallet,USA,Nigeria,22,7,2406,1,0.066,1
123953,healthcare,debit_card,UK,Nigeria,27,7,3364,0,0.759,1
463579,gaming,credit_card,UK,Nigeria,24,1,7342,0,0.615,1
315361,travel,debit_card,UK,Russia,12,4,7901,1,0.715,1
235162,healthcare,wallet,UAE,Nigeria,18,9,11619,0,0.685,1
451710,healthcare,wallet,UK,Germany,45,7,9073,1,0.134,1
233177,luxury,wallet,Russia,Singapore,47,2,11301,0,0.152,1
363328,healthcare,debit_card,Germany,India,16,6,9526,1,0.252,1
23882,crypto,wallet,Germany,Russia,4,2,9877,1,0.399,0
290698,luxury,upi,UAE,Singapore,12,5,11157,1,0.939,1
330148,electronics,wallet,USA,Singapore,49,1,1606,1,0.674,1
130036,crypto,credit_card,Russia,Russia,33,5,13396,1,0.255,1
408908,fuel,upi,Germany,Nigeria,22,5,2558,0,0.056,1
153345,healthcare,wallet,Russia,Russia,18,7,8636,1,0.684,0
426520,electronics,upi,Germany,USA,48,4,2043,1,0.625,1
428912,gaming,wallet,India,Singapore,33,0,13517,0,0.676,1
427640,travel,credit_card,USA,Russia,27,7,13800,1,0.261,1
122358,healthcare,wallet,USA,Singapore,42,8,779,0,0.517,0
111768,grocery,upi,Nigeria,Nigeria,19,0,3160,1,0.362,0
454518,electronics,credit_card,India,India,48,4,6396,0,0.818,1
482716,grocery,debit_card,UAE,Germany,14,5,1747,1,0.069,1
386428,healthcare,credit_card,Germany,UAE,25,3,5975,1,0.275,1
424066,grocery,credit_card,Nigeria,Nigeria,34,1,5151,0,0.603,0
469428,healthcare,credit_card,Germany,UAE,24,4,12133,0,0.205,1
278810,travel,upi,Germany,UK,38,3,421,0,0.673,0
138362,gaming,credit_card,UK,Russia,23,6,10044,0,0.137,1
481923,travel,wallet,UK,Russia,5,5,2109,0,0.023,0
38433,crypto,credit_card,UK,Nigeria,44,2,4675,1,0.863,1
384173,electronics,credit_card,UK,Singapore,36,8,5346,1,0.333,1
212077,grocery,wallet,UK,Nigeria,24,3,3997,0,0.157,0
89671,travel,wallet,India,UK,36,4,6083,0,0.173,1
120363,healthcare,debit_card,USA,Nigeria,5,2,9551,0,0.886,0
394905,travel,credit_card,UAE,Russia,39,7,3911,1,0.654,1
25335,travel,upi,Russia,Nigeria,6,6,2627,1,0.956,1
259,electronics,credit_card,UK,Singapore,45,6,10880,0,0.8,1
143317,gaming,credit_card,India,Russia,36,7,12399,1,0.768,1
474225,fuel,wallet,Nigeria,Singapore,45,6,491,0,0.5,1
163093,travel,debit_card,Nigeria,Nigeria,4,2,9488,1,0.821,0
367103,electronics,credit_card,Germany,Russia,10,2,5933,0,0.413,0
147409,grocery,upi,UAE,USA,1,1,10274,0,0.827,0
107607,healthcare,credit_card,Nigeria,Germany,21,0,14548,1,0.758,1
401560,crypto,upi,UAE,Singapore,40,4,3372,1,0.678,1
14843,fuel,wallet,UAE,Germany,39,3,13685,0,0.33,0
228274,luxury,debit_card,India,USA,37,1,10365,0,0.631,1
46201,fuel,credit_card,Russia,USA,3,0,11367,1,0.507,0
242817,healthcare,debit_card,UK,USA,47,2,4065,0,0.462,0
121634,fuel,credit_card,UAE,USA,31,5,5838,0,0.99,1
346471,healthcare,upi,India,India,27,1,11946,0,0.504,0
230704,electronics,debit_card,Germany,Germany,17,9,4990,0,0.032,0
187550,luxury,credit_card,USA,Nigeria,23,6,14667,0,0.626,1
333370,travel,wallet,Germany,UK,13,6,12022,0,0.728,1
318315,travel,upi,India,Nigeria,47,2,5972,1,0.885,1
202293,fuel,debit_card,India,Nigeria,27,0,10142,1,0.633,1
337007,electronics,credit_card,India,Germany,20,8,3381,0,0.019,0
487130,luxury,debit_card,UAE,Nigeria,46,4,5690,0,0.12,1
235522,travel,credit_card,India,UAE,13,1,8604,1,0.161,1
405553,grocery,upi,USA,India,44,7,9615,0,0.211,1
146821,gaming,wallet,UAE,Nigeria,24,9,11174,1,0.8,1
168885,gaming,upi,Germany,Russia,41,9,7474,1,0.31,1
204635,travel,debit_card,USA,Nigeria,3,3,1677,0,0.312,0
176581,luxury,debit_card,Nigeria,Russia,43,9,7791,0,0.756,1
179938,crypto,credit_card,Singapore,UK,10,6,5283,0,0.412,0
46254,travel,upi,Germany,UAE,1,4,9839,1,0.065,1
269260,crypto,credit_card,India,UAE,49,2,2712,1,0.585,1
472879,crypto,upi,UK,UAE,13,9,12152,0,0.13,1
442004,healthcare,debit_card,UK,USA,14,7,13377,0,0.572,1
351922,healthcare,credit_card,UAE,India,33,1,9432,0,0.78,1
